0,1,2,3,4,5,6,7,8
mp-10172,mp-11820,mp-567643,mp-569025,,,,,
mp-10172,mp-11820,mp-567643,mp-645662,,,,,
mp-10172,mp-2251,mp-567643,mp-645662,,,,,
mp-1001,mp-10172,mp-1892,mp-645662,,,,,
mp-1001,mp-10172,mp-2251,mp-645662,,,,,
mp-10172,mp-1892,mp-645662,mp-8868,,,,,
mp-10172,mp-11820,mp-645662,mp-8868,,,,,
mp-10172,mp-11820,mp-132,mp-2686,,,,,
mp-1001,mp-1009657,mp-10172,mp-22003,,,,,
mp-1001,mp-1009657,mp-10172,mp-844,,,,,
mp-10172,mp-11820,mp-6645,mp-8868,,,,,
mp-10172,mp-11820,mp-2686,mp-6645,,,,,
mp-10172,mp-1892,mp-6645,mp-8868,,,,,
mp-10172,mp-2686,mp-6645,mp-844,,,,,
mp-1001,mp-10172,mp-1892,mp-6645,,,,,
mp-1001,mp-10172,mp-6645,mp-844,,,,,
mp-10172,mp-1029375,mp-541989,mp-569304,,,,,
mp-1001,mp-10172,mp-1029375,mp-541989,,,,,
mp-10172,mp-1029375,mp-1214417,mp-569304,,,,,
mp-1001,mp-10172,mp-1029375,mp-1892,,,,,
mp-1001,mp-10172,mp-22003,mp-541989,,,,,
mp-10172,mp-1029375,mp-11820,mp-1214417,,,,,
mp-10172,mp-1029375,mp-1892,mp-8868,,,,,
mp-10172,mp-1029375,mp-11820,mp-8868,,,,,
mp-10172,mp-1184905,mp-571095,mp-7956,,,,,
mp-10172,mp-1266,mp-49,,,,,,
mp-10172,mp-1266,mp-2209,mp-2563,,,,,
mp-10172,mp-1018276,mp-2209,mp-2563,,,,,
mp-10172,mp-1266,mp-571095,mp-862696,,,,,
mp-10172,mp-1266,mp-2209,mp-862696,,,,,
mp-10172,mp-19920,mp-2563,mp-567332,,,,,
mp-10172,mp-1018276,mp-19920,mp-2563,,,,,
mp-10172,mp-1018134,mp-1138,mp-510430,,,,,
mp-10172,mp-1138,mp-21293,mp-31324,,,,,
mp-10172,mp-1138,mp-31430,mp-682,,,,,
mp-10172,mp-1138,mp-21293,mp-31430,,,,,
mp-10172,mp-1138,mp-510430,mp-867226,,,,,
mp-10172,mp-1138,mp-31324,mp-867226,,,,,
mp-10172,mp-1184151,mp-134,mp-682,,,,,
mp-10172,mp-22916,mp-86,,,,,,
mp-10172,mp-12723,mp-1363,,,,,,
mp-10172,mp-132,mp-30367,,,,,,
mp-10172,mp-30367,mp-30368,,,,,,
mp-10172,mp-12723,mp-571264,,,,,,
mp-10172,mp-30368,mp-571264,,,,,,
mp-10172,mp-10740,mp-2364,,,,,,
mp-10172,mp-2352,mp-865120,,,,,,
mp-10172,mp-2364,mp-865120,,,,,,
mp-10172,mp-2252,mp-262,mp-978278,,,,,
mp-10172,mp-2252,mp-24237,mp-67,,,,,
mp-10172,mp-2252,mp-38725,mp-978278,,,,,
mp-10172,mp-2252,mp-23870,mp-24237,,,,,
mp-10172,mp-2252,mp-23870,mp-38725,,,,,
mp-10172,mp-1184905,mp-134,mp-9069,,,,,
mp-10172,mp-134,mp-655,mp-9069,,,,,
mp-10172,mp-1184905,mp-655,mp-9069,,,,,
mp-10172,mp-1184905,mp-22898,mp-23193,,,,,
mp-10172,mp-22862,mp-22898,mp-23268,,,,,
mp-10172,mp-22862,mp-22898,mp-23193,,,,,
mp-10172,mp-1057315,mp-1095642,mp-21394,,,,,
mp-10172,mp-20712,mp-21394,mp-29657,,,,,
mp-10172,mp-1188934,mp-20712,mp-21394,,,,,
mp-10172,mp-1095642,mp-1188934,mp-21394,,,,,
mp-10172,mp-21394,mp-2352,mp-2970,,,,,
mp-10172,mp-21394,mp-29657,mp-2970,,,,,
mp-10172,mp-2352,mp-2784,mp-30794,,,,,
mp-10172,mp-1187739,mp-2652,mp-615,,,,,
mp-10172,mp-2652,mp-615,mp-865376,,,,,
mp-10172,mp-1186271,mp-1265,mp-2652,,,,,
mp-10172,mp-1265,mp-2352,mp-30980,,,,,
mp-10172,mp-1265,mp-2652,mp-30980,,,,,
mp-10172,mp-1188082,mp-2652,mp-865376,,,,,
mp-10172,mp-1186271,mp-1188082,mp-2652,,,,,
mp-10172,mp-1184115,mp-12671,mp-1623,,,,,
mp-10172,mp-1184115,mp-12671,mp-679,,,,,
mp-10172,mp-12671,mp-648,mp-679,,,,,
mp-10172,mp-5586,mp-648,mp-679,,,,,
mp-10172,mp-2352,mp-5586,mp-648,,,,,
mp-10172,mp-12671,mp-1623,mp-3613,,,,,
mp-10172,mp-12671,mp-3613,mp-648,,,,,
mp-10172,mp-1184905,mp-35,mp-682,,,,,
mp-10172,mp-1184151,mp-27838,mp-573697,,,,,
mp-10172,mp-22862,mp-27838,mp-573697,,,,,
mp-10172,mp-21895,mp-22937,mp-23268,,,,,
mp-10172,mp-21895,mp-22937,mp-2352,,,,,
mp-10172,mp-1071163,mp-1215,mp-1265,,,,,
mp-10172,mp-1071163,mp-1265,mp-28017,,,,,
mp-10172,mp-1186271,mp-554098,mp-72,,,,,
mp-10172,mp-1186271,mp-1265,mp-2591,,,,,
mp-10172,mp-1186271,mp-2591,mp-554098,,,,,
mp-10172,mp-1215,mp-1265,mp-2591,,,,,
mp-10172,mp-1265,mp-14726,mp-28017,,,,,
mp-10172,mp-1265,mp-14726,mp-2352,,,,,
mp-10172,mp-29657,mp-2970,mp-865027,,,,,
mp-10172,mp-2970,mp-35,mp-865027,,,,,
mp-10172,mp-2352,mp-27569,mp-2970,,,,,
mp-10172,mp-27569,mp-2970,mp-35,,,,,
mp-10172,mp-22867,mp-22916,mp-571095,,,,,
mp-10172,mp-1179656,mp-22867,mp-571095,,,,,
mp-10172,mp-1025122,mp-145,mp-22862,,,,,
mp-10172,mp-22862,mp-30,mp-580136,,,,,
mp-10172,mp-1025122,mp-22862,mp-580136,,,,,
mp-10172,mp-1184905,mp-134,mp-682,,,,,
mp-10172,mp-1187739,mp-2399,mp-34081,,,,,
mp-10172,mp-2399,mp-34081,mp-682,,,,,
mp-10172,mp-2399,mp-541787,mp-682,,,,,
mp-10172,mp-22862,mp-541787,mp-655,,,,,
mp-10172,mp-30,mp-31430,mp-682,,,,,
mp-10172,mp-11256,mp-67,mp-682,,,,,
mp-10172,mp-11256,mp-1363,mp-682,,,,,
mp-10172,mp-1363,mp-33,mp-682,,,,,
mp-10172,mp-134,mp-2647,mp-682,,,,,
mp-10172,mp-1363,mp-2647,mp-682,,,,,
mp-10172,mp-1018134,mp-1138,mp-72,,,,,
mp-10172,mp-1138,mp-682,mp-72,,,,,
mp-10172,mp-22862,mp-23193,mp-571095,,,,,
mp-10172,mp-1184905,mp-23193,mp-571095,,,,,
mp-10172,mp-1363,mp-22916,mp-30352,,,,,
mp-10172,mp-22898,mp-23268,mp-50,,,,,
mp-10172,mp-1184905,mp-22898,mp-50,,,,,
mp-10172,mp-22898,mp-23268,mp-30795,,,,,
mp-10172,mp-1184905,mp-1225049,mp-22898,,,,,
mp-10172,mp-1225049,mp-22898,mp-30795,,,,,
mp-10172,mp-1184905,mp-22898,mp-38,,,,,
mp-10172,mp-22898,mp-23268,mp-38,,,,,
mp-10172,mp-1184905,mp-123,mp-23251,,,,,
mp-10172,mp-123,mp-22916,mp-23251,,,,,
mp-10172,mp-22862,mp-86,mp-980769,,,,,
mp-10172,mp-1077154,mp-22862,mp-980769,,,,,
mp-10172,mp-227,mp-22862,mp-30,,,,,
mp-10172,mp-1077154,mp-227,mp-22862,,,,,
mp-10172,mp-22916,mp-30,mp-31430,,,,,
mp-10172,mp-1183995,mp-30,mp-682,,,,,
mp-10172,mp-1183995,mp-571095,mp-682,,,,,
mp-10172,mp-1057315,mp-1087547,mp-22862,,,,,
mp-10172,mp-2066,mp-22862,mp-30,,,,,
mp-10172,mp-1071732,mp-1087547,mp-22862,,,,,
mp-10172,mp-1071732,mp-2066,mp-22862,,,,,
mp-10172,mp-22862,mp-27838,mp-30,,,,,
mp-10172,mp-1363,mp-682,mp-74,,,,,
mp-10172,mp-1018131,mp-22862,mp-30352,,,,,
mp-10172,mp-1018131,mp-145,mp-22862,,,,,
mp-10172,mp-30352,mp-542681,mp-682,,,,,
mp-10172,mp-31430,mp-542681,mp-682,,,,,
mp-10172,mp-22862,mp-30352,mp-7956,,,,,
mp-10172,mp-22862,mp-30352,mp-655,,,,,
mp-10172,mp-134,mp-22862,mp-30352,,,,,
mp-10172,mp-1018134,mp-1138,mp-279,,,,,
mp-101,mp-10172,mp-30738,mp-682,,,,,
mp-10172,mp-1138,mp-30738,mp-682,,,,,
mp-10172,mp-1138,mp-279,mp-30738,,,,,
mp-10172,mp-1184905,mp-23193,mp-67,,,,,
mp-10172,mp-22862,mp-23193,mp-67,,,,,
mp-10172,mp-1184905,mp-23193,mp-7956,,,,,
mp-10172,mp-22862,mp-23193,mp-7956,,,,,
mp-10172,mp-1184905,mp-145,mp-23193,,,,,
mp-10172,mp-145,mp-22862,mp-23193,,,,,
mp-10172,mp-1184905,mp-23251,mp-67,,,,,
mp-10172,mp-22916,mp-23251,mp-67,,,,,
mp-10172,mp-129,mp-22916,mp-571222,,,,,
mp-10172,mp-1184151,mp-129,mp-571222,,,,,
mp-10172,mp-1184151,mp-614603,mp-67,,,,,
mp-10172,mp-23268,mp-614603,mp-67,,,,,
mp-10172,mp-1184151,mp-38,mp-571222,,,,,
mp-10172,mp-22916,mp-38,mp-571222,,,,,
mp-10172,mp-129,mp-23268,mp-614603,,,,,
mp-10172,mp-1184151,mp-129,mp-614603,,,,,
mp-10172,mp-1184151,mp-571222,mp-67,,,,,
mp-10172,mp-22916,mp-571222,mp-67,,,,,
mp-10172,mp-1363,mp-22916,mp-571222,,,,,
mp-10172,mp-1184151,mp-1363,mp-571222,,,,,
mp-10172,mp-22916,mp-27838,mp-571222,,,,,
mp-10172,mp-1184151,mp-27838,mp-571222,,,,,
mp-10172,mp-22916,mp-571222,mp-655,,,,,
mp-10172,mp-1184151,mp-571222,mp-655,,,,,
mp-10172,mp-10658,mp-1184151,mp-573697,,,,,
mp-10172,mp-10658,mp-22862,mp-573697,,,,,
mp-10172,mp-30795,mp-655,mp-682,,,,,
mp-10172,mp-12283,mp-22916,mp-30795,,,,,
mp-10172,mp-1018134,mp-22916,mp-7396,,,,,
mp-10172,mp-12283,mp-22916,mp-7396,,,,,
mp-10172,mp-1018134,mp-1185319,mp-123,,,,,
mp-10172,mp-1185319,mp-123,mp-22862,,,,,
mp-10172,mp-1018134,mp-10658,mp-1185319,,,,,
mp-10172,mp-10658,mp-1185319,mp-22862,,,,,
mp-10172,mp-30795,mp-571095,mp-682,,,,,
mp-10172,mp-1179656,mp-134,mp-682,,,,,
mp-10172,mp-1018134,mp-1185319,mp-67,,,,,
mp-10172,mp-1185319,mp-22862,mp-67,,,,,
mp-10172,mp-1018134,mp-1185319,mp-510430,,,,,
mp-10172,mp-1185319,mp-22862,mp-510430,,,,,
mp-10172,mp-21293,mp-22862,mp-31324,,,,,
mp-10172,mp-22862,mp-510430,mp-867226,,,,,
mp-10172,mp-22862,mp-31324,mp-867226,,,,,
mp-10172,mp-21293,mp-22862,mp-31430,,,,,
mp-10172,mp-1018134,mp-1185319,mp-567332,,,,,
mp-10172,mp-1185319,mp-22862,mp-567332,,,,,
mp-10172,mp-31430,mp-541787,mp-682,,,,,
mp-10172,mp-134,mp-541787,mp-682,,,,,
mp-10172,mp-1184151,mp-50,mp-682,,,,,
mp-10172,mp-1179656,mp-123,mp-18511,,,,,
mp-10172,mp-1179656,mp-18511,mp-682,,,,,
mp-10172,mp-1179656,mp-1184115,mp-23295,,,,,
mp-10172,mp-1184115,mp-22862,mp-23295,,,,,
mp-10172,mp-1179656,mp-155,mp-23295,,,,,
mp-10172,mp-155,mp-22862,mp-23295,,,,,
mp-10172,mp-1179656,mp-23295,mp-38,,,,,
mp-10172,mp-22862,mp-23295,mp-38,,,,,
mp-10172,mp-1179656,mp-22903,mp-38,,,,,
mp-10172,mp-22903,mp-23268,mp-38,,,,,
mp-10172,mp-22903,mp-23268,mp-30795,,,,,
mp-10172,mp-1179656,mp-22903,mp-30795,,,,,
mp-10172,mp-1179656,mp-23295,mp-67,,,,,
mp-10172,mp-22862,mp-23295,mp-67,,,,,
mp-10172,mp-23268,mp-30,mp-648,,,,,
mp-10172,mp-1266,mp-30,mp-35,,,,,
mp-10172,mp-22937,mp-2352,mp-30,,,,,
mp-10172,mp-22937,mp-23268,mp-30,,,,,
mp-10172,mp-22862,mp-28602,mp-541787,,,,,
mp-10172,mp-2352,mp-28602,mp-541787,,,,,
mp-10172,mp-1188441,mp-1266,mp-30,,,,,
mp-10172,mp-1266,mp-2078,mp-742,,,,,
mp-10172,mp-1266,mp-72,mp-742,,,,,
mp-10172,mp-1266,mp-2078,mp-2643,,,,,
mp-10172,mp-1188441,mp-12546,mp-1266,,,,,
mp-10172,mp-12546,mp-1266,mp-2643,,,,,
mp-101,mp-10172,mp-1182061,mp-707836,,,,,
mp-10172,mp-1182061,mp-23715,mp-23870,,,,,
mp-10172,mp-1182061,mp-23870,mp-707836,,,,,
mp-10172,mp-11820,mp-23715,mp-643047,,,,,
mp-10172,mp-1182061,mp-23715,mp-643047,,,,,
mp-101,mp-10172,mp-11820,mp-643047,,,,,
mp-101,mp-10172,mp-1182061,mp-643047,,,,,
mp-10172,mp-30,mp-648,mp-75,,,,,
mp-101,mp-10172,mp-8128,mp-890,,,,,
mp-10172,mp-1045,mp-30522,mp-890,,,,,
mp-10172,mp-1045,mp-8128,mp-890,,,,,
mp-101,mp-10172,mp-2352,mp-8128,,,,,
mp-10172,mp-1045,mp-1104605,mp-30522,,,,,
mp-10172,mp-1045,mp-1189686,mp-123,,,,,
mp-10172,mp-1045,mp-1104605,mp-1189686,,,,,
mp-10172,mp-1753,mp-37,mp-643,,,,,
mp-10172,mp-1753,mp-643,mp-655,,,,,
mp-10172,mp-2352,mp-643,mp-655,,,,,
mp-10172,mp-2402,mp-4533,mp-983509,,,,,
mp-10172,mp-4533,mp-7500,mp-983509,,,,,
mp-10172,mp-2352,mp-7500,mp-983509,,,,,
mp-10172,mp-1266,mp-216,mp-67,,,,,
mp-10172,mp-1266,mp-2352,mp-7914,,,,,
mp-10172,mp-1266,mp-216,mp-7914,,,,,
mp-10172,mp-1709,mp-682,mp-72,,,,,
mp-10172,mp-1709,mp-44,mp-682,,,,,
mp-10172,mp-2352,mp-2784,mp-31430,,,,,
mp-10172,mp-134,mp-569744,mp-682,,,,,
mp-10172,mp-44,mp-569744,mp-682,,,,,
mp-10172,mp-2784,mp-44,mp-674332,,,,,
mp-10172,mp-1597,mp-2784,mp-674332,,,,,
mp-10172,mp-1597,mp-2784,mp-34842,,,,,
mp-10172,mp-2352,mp-2784,mp-5327,,,,,
mp-10172,mp-2784,mp-34842,mp-5327,,,,,
mp-10172,mp-44,mp-682,mp-90,,,,,
mp-10172,mp-146,mp-44,mp-682,,,,,
mp-10172,mp-1266,mp-2352,mp-91,,,,,
mp-10172,mp-1079399,mp-146,mp-682,,,,,
mp-10172,mp-13,mp-682,mp-866134,,,,,
mp-10172,mp-1079399,mp-682,mp-866134,,,,,
mp-10172,mp-37,mp-643,mp-91,,,,,
mp-10172,mp-2352,mp-643,mp-91,,,,,
mp-10172,mp-24720,mp-571261,mp-637224,,,,,
mp-10172,mp-1959,mp-2352,mp-23870,,,,,
mp-10172,mp-1959,mp-23870,mp-637224,,,,,
mp-10172,mp-23870,mp-24720,mp-637224,,,,,
mp-10172,mp-2352,mp-541787,mp-648,,,,,
mp-10172,mp-1266,mp-27618,mp-571095,,,,,
mp-10172,mp-1266,mp-2352,mp-7656,,,,,
mp-10172,mp-1266,mp-27618,mp-7656,,,,,
mp-10172,mp-129,mp-2352,mp-2970,,,,,
mp-10172,mp-29657,mp-2970,mp-494,,,,,
mp-10172,mp-129,mp-2970,mp-494,,,,,
mp-10172,mp-22003,mp-2857,mp-682,,,,,
mp-10172,mp-67,mp-682,mp-685209,,,,,
mp-10172,mp-2857,mp-682,mp-685209,,,,,
mp-10172,mp-1179656,mp-1186074,mp-682,,,,,
mp-10172,mp-1187073,mp-2472,mp-8,,,,,
mp-10172,mp-2352,mp-2472,mp-8,,,,,
mp-10172,mp-227,mp-30,mp-682,,,,,
mp-10172,mp-1077154,mp-227,mp-682,,,,,
mp-10172,mp-1077154,mp-1220915,mp-980769,,,,,
mp-10172,mp-1077154,mp-1220915,mp-682,,,,,
mp-10172,mp-1220915,mp-86,mp-980769,,,,,
mp-10172,mp-1186074,mp-1216,mp-2352,,,,,
mp-10172,mp-1186074,mp-1216,mp-2391,,,,,
mp-10172,mp-1104397,mp-1216,mp-972364,,,,,
mp-10172,mp-1104397,mp-1216,mp-2547,,,,,
mp-10172,mp-1105057,mp-1216,mp-2547,,,,,
mp-10172,mp-1105057,mp-1216,mp-2391,,,,,
mp-10172,mp-1018134,mp-1138,mp-145,,,,,
mp-10172,mp-1138,mp-561430,mp-682,,,,,
mp-10172,mp-1138,mp-145,mp-561430,,,,,
mp-10172,mp-1209991,mp-145,mp-682,,,,,
mp-10172,mp-1209991,mp-145,mp-561430,,,,,
mp-10172,mp-1209991,mp-561430,mp-682,,,,,
mp-10172,mp-1018134,mp-10659,mp-1138,,,,,
mp-10172,mp-1138,mp-675798,mp-682,,,,,
mp-10172,mp-10659,mp-1210003,mp-675798,,,,,
mp-10172,mp-10659,mp-1138,mp-1210003,,,,,
mp-10172,mp-1138,mp-1210003,mp-675798,,,,,
mp-10172,mp-1187073,mp-146,mp-981,,,,,
mp-10172,mp-146,mp-682,mp-981,,,,,
mp-10172,mp-1025059,mp-2784,mp-30352,,,,,
mp-10172,mp-1025059,mp-1560,mp-2784,,,,,
mp-10172,mp-1560,mp-1948,mp-26,,,,,
mp-10172,mp-1025059,mp-1560,mp-1948,,,,,
mp-10172,mp-13,mp-21895,mp-682,,,,,
mp-10172,mp-1104774,mp-2825,mp-679,,,,,
mp-10172,mp-1184115,mp-12545,mp-679,,,,,
mp-10172,mp-1104774,mp-679,mp-851,,,,,
mp-10172,mp-12545,mp-679,mp-851,,,,,
mp-10172,mp-1186074,mp-2352,mp-5586,,,,,
mp-10172,mp-1186074,mp-2825,mp-5586,,,,,
mp-10172,mp-2825,mp-5586,mp-679,,,,,
mp-10172,mp-1187073,mp-72,mp-981,,,,,
mp-10172,mp-682,mp-72,mp-981,,,,,
mp-10172,mp-1266,mp-29657,mp-30352,,,,,
mp-10172,mp-146,mp-16705,mp-38,,,,,
mp-10172,mp-2352,mp-754829,mp-8470,,,,,
mp-10172,mp-19391,mp-754829,mp-8470,,,,,
mp-10172,mp-146,mp-19391,mp-8470,,,,,
mp-10172,mp-146,mp-16705,mp-8470,,,,,
mp-10172,mp-2784,mp-30,mp-581942,,,,,
mp-10172,mp-2784,mp-2801,mp-581942,,,,,
mp-10172,mp-2784,mp-2801,mp-567332,,,,,
mp-10172,mp-1427,mp-145,mp-72,,,,,
mp-10172,mp-1071163,mp-1427,mp-28017,,,,,
mp-10172,mp-1071163,mp-1215,mp-1427,,,,,
mp-10172,mp-1215,mp-1427,mp-2591,,,,,
mp-10172,mp-1427,mp-554098,mp-72,,,,,
mp-10172,mp-1427,mp-2591,mp-554098,,,,,
mp-10172,mp-14726,mp-2352,mp-755311,,,,,
mp-10172,mp-14726,mp-28017,mp-755311,,,,,
mp-10172,mp-1427,mp-28017,mp-755311,,,,,
mp-10172,mp-1056,mp-11698,mp-146,,,,,
mp-10172,mp-2352,mp-6964,mp-754829,,,,,
mp-10172,mp-19391,mp-6964,mp-754829,,,,,
mp-10172,mp-146,mp-19391,mp-6964,,,,,
mp-10172,mp-1056,mp-146,mp-6964,,,,,
mp-10172,mp-1266,mp-20712,mp-29657,,,,,
mp-10172,mp-1266,mp-20712,mp-21009,,,,,
mp-10172,mp-1057315,mp-1095642,mp-21009,,,,,
mp-10172,mp-1188934,mp-20712,mp-21009,,,,,
mp-10172,mp-1095642,mp-1188934,mp-21009,,,,,
mp-10172,mp-1266,mp-13971,mp-1453,,,,,
mp-10172,mp-1045,mp-1266,mp-13971,,,,,
mp-10172,mp-1045,mp-123,mp-13971,,,,,
mp-10172,mp-123,mp-13971,mp-1453,,,,,
mp-10172,mp-1266,mp-2352,mp-8128,,,,,
mp-10172,mp-1045,mp-1266,mp-8128,,,,,
mp-10172,mp-146,mp-155,mp-504886,,,,,
mp-10172,mp-2352,mp-5088,mp-754829,,,,,
mp-10172,mp-19391,mp-5088,mp-754829,,,,,
mp-10172,mp-146,mp-19391,mp-5088,,,,,
mp-10172,mp-146,mp-504886,mp-5088,,,,,
mp-10172,mp-1102143,mp-1184115,mp-679,,,,,
mp-10172,mp-1102143,mp-679,mp-8,,,,,
mp-10172,mp-2352,mp-5586,mp-8,,,,,
mp-10172,mp-5586,mp-679,mp-8,,,,,
mp-10172,mp-1173761,mp-1266,mp-2352,,,,,
mp-10172,mp-1266,mp-2563,mp-754640,,,,,
mp-10172,mp-1173761,mp-1266,mp-2629,,,,,
mp-10172,mp-10688,mp-2563,mp-567332,,,,,
mp-10172,mp-10688,mp-2563,mp-754640,,,,,
mp-10172,mp-1266,mp-542313,mp-754640,,,,,
mp-10172,mp-1266,mp-2629,mp-542313,,,,,
mp-10172,mp-10688,mp-542313,mp-754640,,,,,
mp-10172,mp-1057315,mp-21394,mp-8,,,,,
mp-10172,mp-21394,mp-2352,mp-8,,,,,
mp-10172,mp-2352,mp-2784,mp-91,,,,,
mp-10172,mp-1179656,mp-2352,mp-983509,,,,,
mp-10172,mp-2352,mp-27838,mp-91,,,,,
mp-10172,mp-1187073,mp-1187198,mp-981,,,,,
mp-10172,mp-1186271,mp-682,mp-981,,,,,
mp-10172,mp-1187198,mp-30782,mp-981,,,,,
mp-10172,mp-1186271,mp-30782,mp-981,,,,,
mp-10172,mp-1018134,mp-1153,mp-1934,,,,,
mp-10172,mp-1153,mp-1934,mp-975799,,,,,
mp-10172,mp-648,mp-950,mp-975799,,,,,
mp-10172,mp-1153,mp-8452,mp-975799,,,,,
mp-10172,mp-648,mp-8452,mp-975799,,,,,
mp-10172,mp-129,mp-2352,mp-655,,,,,
mp-10172,mp-2784,mp-30352,mp-571095,,,,,
mp-10172,mp-13,mp-2352,mp-33,,,,,
mp-10172,mp-2352,mp-74,mp-983509,,,,,
mp-10172,mp-1266,mp-21895,mp-2402,,,,,
mp-10172,mp-1187073,mp-15698,mp-72,,,,,
mp-10172,mp-1199934,mp-15698,mp-72,,,,,
mp-10172,mp-1199934,mp-15698,mp-9775,,,,,
mp-10172,mp-1201836,mp-655,mp-9775,,,,,
mp-10172,mp-1199934,mp-1201836,mp-9775,,,,,
mp-10172,mp-1057315,mp-1190061,mp-21009,,,,,
mp-10172,mp-1190061,mp-21009,mp-21279,,,,,
mp-10172,mp-1072248,mp-1266,mp-2402,,,,,
mp-10172,mp-1072248,mp-1266,mp-21279,,,,,
mp-10172,mp-1266,mp-21009,mp-21279,,,,,
mp-10172,mp-132,mp-1345,mp-2517,,,,,
mp-10172,mp-1345,mp-1563,mp-793,,,,,
mp-10172,mp-1345,mp-2517,mp-793,,,,,
mp-10172,mp-1214132,mp-1345,mp-1563,,,,,
mp-10172,mp-1214132,mp-1221207,mp-1563,,,,,
mp-10172,mp-1221207,mp-1563,mp-2700,,,,,
mp-10172,mp-1598,mp-2402,mp-2700,,,,,
mp-10172,mp-1221207,mp-1598,mp-2700,,,,,
mp-10172,mp-1214132,mp-1345,mp-1598,,,,,
mp-10172,mp-1214132,mp-1221207,mp-1598,,,,,
mp-10172,mp-146,mp-30,mp-648,,,,,
mp-10172,mp-1057315,mp-20300,mp-20394,,,,,
mp-10172,mp-20300,mp-20394,mp-21895,,,,,
mp-10172,mp-1598,mp-20300,mp-21895,,,,,
mp-10172,mp-1045,mp-1103985,mp-123,,,,,
mp-10172,mp-1045,mp-1080485,mp-1103985,,,,,
mp-10172,mp-1045,mp-1080485,mp-2720,,,,,
mp-10172,mp-2271,mp-2352,mp-8128,,,,,
mp-10172,mp-2271,mp-2720,mp-8128,,,,,
mp-10172,mp-1045,mp-2720,mp-8128,,,,,
mp-10172,mp-20712,mp-29657,mp-648,,,,,
mp-10172,mp-20587,mp-20712,mp-648,,,,,
mp-10172,mp-1057315,mp-1095642,mp-20587,,,,,
mp-10172,mp-1188934,mp-20587,mp-20712,,,,,
mp-10172,mp-1095642,mp-1188934,mp-20587,,,,,
mp-10172,mp-1018134,mp-1138,mp-87,,,,,
mp-10172,mp-1138,mp-682,mp-87,,,,,
mp-10172,mp-1102043,mp-2292,mp-49,,,,,
mp-10172,mp-1102043,mp-2292,mp-26,,,,,
mp-10172,mp-2352,mp-49,mp-755586,,,,,
mp-10172,mp-2292,mp-49,mp-755586,,,,,
mp-10172,mp-2352,mp-91,mp-972256,,,,,
mp-10172,mp-1179656,mp-682,mp-87,,,,,
mp-10172,mp-1184905,mp-682,mp-74,,,,,
mp-10172,mp-2011,mp-44,mp-674332,,,,,
mp-10172,mp-1597,mp-2011,mp-674332,,,,,
mp-10172,mp-2352,mp-5327,mp-674333,,,,,
mp-10172,mp-1597,mp-2011,mp-34842,,,,,
mp-10172,mp-1598,mp-5327,mp-674333,,,,,
mp-10172,mp-1598,mp-34842,mp-5327,,,,,
mp-10172,mp-1598,mp-2011,mp-34842,,,,,
mp-10172,mp-146,mp-19391,mp-983509,,,,,
mp-10172,mp-2352,mp-754829,mp-983509,,,,,
mp-10172,mp-19391,mp-754829,mp-983509,,,,,
mp-10172,mp-1184115,mp-11854,mp-679,,,,,
mp-10172,mp-11854,mp-1203572,mp-679,,,,,
mp-10172,mp-1203572,mp-1711,mp-679,,,,,
mp-10172,mp-1711,mp-29657,mp-679,,,,,
mp-10172,mp-2352,mp-2970,mp-5586,,,,,
mp-10172,mp-29657,mp-2970,mp-5586,,,,,
mp-10172,mp-29657,mp-5586,mp-679,,,,,
mp-10172,mp-1179656,mp-2352,mp-54,,,,,
mp-10172,mp-1071163,mp-1184151,mp-28017,,,,,
mp-10172,mp-1071163,mp-1184151,mp-1215,,,,,
mp-10172,mp-1184151,mp-1215,mp-2591,,,,,
mp-10172,mp-1184151,mp-554098,mp-72,,,,,
mp-10172,mp-1184151,mp-2591,mp-554098,,,,,
mp-10172,mp-1184151,mp-14726,mp-28017,,,,,
mp-10172,mp-1184151,mp-14726,mp-2352,,,,,
mp-10172,mp-1198083,mp-155,mp-504886,,,,,
mp-10172,mp-1198083,mp-19918,mp-504886,,,,,
mp-10172,mp-19918,mp-29657,mp-504886,,,,,
mp-10172,mp-29657,mp-504886,mp-5088,,,,,
mp-10172,mp-2352,mp-2970,mp-5088,,,,,
mp-10172,mp-29657,mp-2970,mp-5088,,,,,
mp-10172,mp-21237,mp-2970,mp-54,,,,,
mp-10172,mp-21237,mp-29657,mp-2970,,,,,
mp-10172,mp-2352,mp-2970,mp-54,,,,,
mp-10172,mp-1418,mp-23,mp-682,,,,,
mp-10172,mp-13,mp-2213,mp-682,,,,,
mp-10172,mp-1418,mp-2213,mp-682,,,,,
mp-10172,mp-1184905,mp-1598,mp-31430,,,,,
mp-1001836,mp-10172,mp-571095,mp-682,,,,,
mp-1001836,mp-10172,mp-35,mp-682,,,,,
mp-10172,mp-2352,mp-30,mp-33,,,,,
mp-10172,mp-1184905,mp-23870,mp-37722,,,,,
mp-10172,mp-1184905,mp-24239,mp-37722,,,,,
mp-10172,mp-24239,mp-262,mp-978278,,,,,
mp-10172,mp-1184905,mp-24239,mp-262,,,,,
mp-10172,mp-23870,mp-37722,mp-38725,,,,,
mp-10172,mp-24239,mp-38725,mp-978278,,,,,
mp-10172,mp-24239,mp-37722,mp-38725,,,,,
mp-10172,mp-1216441,mp-2784,mp-30,,,,,
